id,价格,评价,评价日期,票务类型,评论,
剩余价值86102,425,4,2021.07.14,华山景区往返直通车不限人群票（周内）,设置的路线很适合我这样的四体不勤的人，风景也很好看，送的手套很实用,
匿名用户,425,3,2021.07.20,(地推)华山风景名胜区西峰索道单程票,为什么要15个字，很难凑齐了，我在这里等着你,
翌Bruce,425,3,2021.06.03,华山风景名胜区西峰索道单程票,惊险，不错，风有点大，风景还是很绝，上面很冷要带外套，夏天也有带！,
rsQ138697679,425,5,2021.07.25,华山风景名胜区（徒步登山）门票成人票,真的爽,
QzN423713096,425,4,2021.07.14,华山景区往返直通车不限人群票（周内）,员彩婷导游小姐姐讲解很耐心 行程安排的很nice 满意的旅程 推荐！,
SUJ273108427,425,5,2021.04.30,华山景区往返直通车不限人群票（周内）,早上接站也很准时，直通车很方便，药蕾导游的讲解很细致也很专业，就是西峰索道没开有点遗憾，下次再来吧～,
阿力好,425,3,2021.06.02,华山风景名胜区西峰索道单程票,时间花了二十分钟，路过四个山头，还真不错，看到了华山的险与奇,
DJm548284671,425,4,2021.07.22,华山风景名胜区西峰索道摆渡车票,有机会还会再去,
匿名用户,425,3,2021.05.10,华山风景名胜区-门票, ,
uJQ882378363,425,5,2021.06.16,华山景区往返直通车不限人群票（周内）,华山爬着灰常爽，环境很不戳！黄导也很热情，介绍很详细。,
ktF713974295,425,5,2021.06.08,华山景区往返直通车不限人群票（周内）,药蕾导游很热情，讲解也详细，路线也有推荐。车上有卖特产，价格和某宝差不多，可以买,
hZM821406493,425,5,2021.07.17,华山(玉泉院西山门徒步登山)学生票,太值得推荐了 去西安最深刻的一次体验,
阿方怡,425,5,2021.07.18,华山景区往返直通车不限人群票（周末）,服务周到，待人很热情。,
zYU993418669,425,5,2021.07.23,华山景区往返直通车不限人群票（周内）,非常好,
lengqingsuo,425,4,2021.07.22,华山景区往返直通车不限人群票（周内）,导游特别尽责,
优质用户！,425,5,2021.05.10,华山风景名胜区西峰索道单程票,城市里快节奏生活的压的人喘不过气，不如抽个时间约三两好友，一起爬爬山，感受大自然的鬼斧神工，震撼你的心灵，一个人也可以！,
匿名用户,425,5,2021.07.19,华山风景名胜区（徒步登山）门票成人票, ,
NZJ140475585,425,5,2021.07.22,华山景区往返直通车不限人群票（周内）,导游特别好,
匿名用户,425,5,2021.07.12,华山景区往返直通车不限人群票（周内）,很年轻的小姐姐，热情耐心又贴心，车票也挺划算，玩的很愉快。,
kDC113980070,425,1,2021.07.14,华山风景名胜区（徒步登山）门票成人票,景区收费项目太多，华山附近的人都太坏了专门骗外地人,
匿名用户,425,5,2021.03.07,（上行）华山风景名胜区门票+单程西峰摆渡车票+单程西峰索道票,一个人去的，从西安出发，然后去西安北站坐最早的8点几分的高铁去到华山北站，出站就有寄存行李的围上来，寄存在了解忧杂货铺，服务还不错，才10块钱，然后去的时候天气还很冷，又在它家买了防滑手套5元和护耳的10元，然后一个人去旁边华阴客运站，可以坐1、2路和608可以选，608司机大叔说这趟更快些，就坐了，然后差不多半个小时不到就到了游客中心，然后去取索道票，门票不用取，刷身份证即可。然后又坐车去西峰索道处，差不多坐了1个小时才到，到了还要爬10多分钟才到坐索道的地方，然后坐索道都要20多分钟，可能由于前两天下了雪，山上雪还没化，挺厚的，走路会有点滑，安全起见我买了防滑鞋垫，挺贵的，30元一副，然后就开始了爬山之旅，一开始我应该在爬上去之后在分叉口选先去西峰的，因为后面可能不太好绕回来了，但是由于我当天下午要赶高铁，于是直接去了最高的南峰，然后又一路逛了东峰中峰北峰，最后从北峰索道回去。因为我怕时间来不及，中间除了拍照没吃任何东西，差不多11点到西峰，然后两点就从北峰索道回去了，算一算才用3个小时，如果不急慢慢爬可能要4、5个小时。,
Mark不姓沈,425,5,2021.07.14,华山景区往返直通车不限人群票（周内）,挺不错的  导游也很好  各方面都安排很到位,
Ggr546196129,425,5,2021.07.21,华山景区往返直通车不限人群票（周内）, ,
Ggr546196129,425,5,2021.07.21,华山景区往返直通车不限人群票（周内）,导游认真负责,
bNf166791604,425,4,2021.07.22,华山景区往返直通车不限人群票（周内）,推荐,
紫色草361,425,4,2021.07.21,华山景区往返直通车不限人群票（周内）,不错的体验,
skullhong03,425,5,2021.05.07,华山景区往返直通车不限人群票（周内）,导游车非常准时的到达了接站地点，车内卫生非常干净，导游药蕾小姐姐讲解的非常到位，有问必答。,
MHy843306423,425,5,2021.07.21,华山景区往返直通车不限人群票（周内）,非常不错,
MRZ584775488,425,1,2021.07.17,华山风景名胜区西峰索道单程票,太贵了  不值得。那几个天险路排队排不上,
luna_dx,425,5,2021.07.13,华山景区往返直通车不限人群票（周内）,服务态度很好！人很热情，很贴心，照顾得很周到,
信仰68096,425,5,2021.04.24,华山风景名胜区华山学生门票+单程北峰进山车票,好看，运气挺好看到了云海。虽然不是节假日去的但感觉人还是挺多的避雷一家饭店，骏怡连锁酒店对面，点了个蘑菇炒肉，蘑菇是酸的，还感觉有酒味，给店家说店家说是山上的蘑菇都是酸的，点了两个菜菜单上加起来是46收了我们64，现在还有服务费了么。,
uFs593283816,425,1,2021.07.15,华山风景名胜区（徒步登山）门票成人票,很坑，上去到到处收费，工作人员态度极其恶略,
cnm242312002,425,5,2021.07.12,华山景区往返直通车不限人群票（周内）,导游小员很热情，华山也很美，行程非常满意,
Zpl604452454,425,5,2021.04.16,华山景区往返直通车不限人群票（周内）,走的西上北下，逛了五个峰，虽然很累但不虚此行，特别感谢药蕾导游小姐姐帮我们办好了所有优惠票，讲解也非常细致，总体超赞,
HUP545914598,425,5,2021.06.08,华山景区往返直通车不限人群票（周内）,直通车很方便，导游也很专业，讲解很清楚，服务也很到位，总体感觉很棒，推荐,
匿名用户,425,3,2021.05.05,华山风景名胜区（徒步登山）门票成人票,都说华山奇险无比，亲自去感受了就是不一样，千尺幢，百尺峡，爬过去都不敢回头看的，因为五一人多拥挤，未能爬完全山，建议避开假期高峰期去游玩,
jkM224727613,425,5,2021.10.17,华山风景名胜区（徒步登山）门票成人票,一生很短一定要来一次华山，感受日出和温暖,
倾城刹那,425,3,2021.06.30,华山风景名胜区（徒步登山）门票成人票,整体感觉还好，建议在买东西时看下保质期 ，可能会过期哦！买东西没看  都到山顶了   一看买的东西居然过去了！,
zoulingyan,425,5,2021.07.14,华山风景名胜区西峰单程索道票学生票,用起来很方便，保存二维码即可,
冯亭亭964,425,1,2021.07.17,华山风景名胜区（徒步登山）门票成人票,哎呀，爬过一次再也不想来了，真辣鸡,
萦绕3,425,5,2021.07.04,华山风景名胜区西峰索道单程票,很不错的啦，遇到大风爬上去坐缆车下来，腿软了好久。【交通】,
真实970,425,5,2021.07.18,华山风景名胜区（徒步登山）门票成人票,很棒,
姚某mou,425,5,2021.05.25,华山景区往返直通车不限人群票（周内）,风景很好，除了路上带了个高危风险区人，浪费了一个多小时等待时间以外，其他都还好,
atm117,425,5,2021.07.19,华山景区往返直通车不限人群票（周内）,服务周到,
pxE441682270,425,5,2021.04.26,华山景区往返直通车不限人群票（周内）,华山不虚此行，随团的药蕾小姐姐非常认真负责，讲解也非常详细，每座主峰的美景都讲解的很到位，体验感很棒,
匿名用户,425,4,2021.07.19,华山风景名胜区-门票,好评,
xiaodan188,425,3,2021.07.12,华山风景名胜区门票成人票,一个字累，太累了，建议能坐缆车坐缆车吧，哈哈,
商凌hui,425,5,2021.05.27,华山风景名胜区（徒步登山）门票成人票,完美打卡！,
四月一日天气晴,425,5,2021.07.08,华山风景名胜区西峰单程索道票成人票,索道下行的时候有被吓到，这建造难度也太大了吧，刺激,
大靓仔闫一一,425,3,2021.04.06,华山风景名胜区成人门票+单程西峰进山车票,陕西景点门票真的贵，上下山只能坐索道加车接车送，步行路被封，进山路程遥远，玩过一次就够了，一个人门票加索道坐车西上北下四百多块钱，消费太大。进山之前准备好手套，登山嶂，水和吃的，景区里一瓶矿泉水11块，自己带够吃的喝的。景色的确好,
Emily倩玉君,425,5,2021.07.14,华山景区往返直通车不限人群票（周内）,很好黄导不错,
桨声灯影29,425,5,2021.05.27,华山景区往返直通车不限人群票（周内）,导游非常周到 价格很经济实惠 车费很值 车内环境干净舒服 强烈推荐！小样导游超级贴心！！！,
ysqhs,425,5,2021.07.16,华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,华山总要去一次,
Gone996,425,5,2021.04.26,华山景区往返直通车不限人群票（周内）,赞赞赞，华山天险，比想象中还要险，遗憾没有去长空栈道，下次一定要和小伙伴挑战一下，感谢药蕾导游的讲解，服务也很热情，推荐,
tvr360867476,425,5,2021.06.04,华山风景名胜区西峰索道单程票,华山是每次都玩不够，总有惊喜等着你,
yuer_duan_1125,425,3,2021.07.12,(地推)华山风景名胜区门票+北峰摆渡车+北峰单程索道+关帝庙成人票,厕所太脏，饮料冰棍太贵，买票太啰嗦,
eje819275981,425,5,2021.06.05,华山风景名胜区（徒步登山）门票成人票,从晚上10点爬到第二天早上五点看日出,
ZVf985156082,425,4,2021.07.15,华山风景名胜区北峰票 - 往返索道票+车票,非常不错风景漂亮，美不胜收,
wlX419286968,425,3,2021.07.13,华山风景名胜区西峰单程索道票学生票,还可以，交通不便建议搞好交通，，，,
骁午MGE,425,5,2021.07.16,华山景区往返直通车不限人群票（周内）, ,
匿名用户,425,1,2021.06.26,华山风景名胜区（徒步登山）门票成人票,朋友脚崴了，坐北峰索道下山，竟然还要20坐大巴,很差的服务！而且出口引导标识故意在商场内绕圈！
ZVf985156082,425,4,2021.07.15,渭南旅游套票华山风景名胜区门票+关帝庙套票成人票,喜欢下次有机会再来华山走走,
lnC835378250,425,3,2021.07.10,华山景区往返直通车不限人群票（周末）, ,
kkQ962907825,425,5,2021.04.26,华山景区往返直通车不限人群票（周内）,药蕾服务态度好，下次多带朋友过来玩，往返车停车地点方便，导游很负责，总体感觉很棒！,
骷髅童锁,425,5,2021.06.29,华山风景名胜区成人门票+单程北峰进山车票,非常好玩,
ofF938849516,425,3,2021.07.13,华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,真想自己爬一次去感受一下而不是坐索道,
sophie桃溪,425,3,2021.07.08,华山风景名胜区（徒步登山）门票成人票,还可以就是一直走路的话太累了 可以坐缆车,
