id,价格,评价,评价日期,票务类型,评论,,,,,,,,,,,,
不变小嘤,42,5,2021.07.20,颐和园淡季优惠（下午场门票）,春天时和室友们一起来的，拍了好多好多张美照。来时不巧，樱花已被前夜的雨谢尽，但一路上仍被入眼景色所治愈。不禁羡慕起慈禧太后(就算没有颐和园也羡慕她嘿嘿)不知不觉就要到100字了略略略略明年樱花盛时再来,,,,,,,,,,,,
AGU838108367,42,5,2021.10.06,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天的边导讲的挺好的,,,,,,,,,,,,
摔不死的小雏鸡,42,5,2021.07.31,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,导游讲解很专业，很激情，诺大的颐和园被她讲的瞬间感觉特别小，讲解水平真的很赞，大家以后来了可以找乐享天天导游团哦,,,,,,,,,,,,
LwJ206591334,42,3,2021.10.09,颐和园学生门票+导游讲解服务（9:00-15:00入园）,......... .....wo,,,,,,,,,,,,
lFs792927780,42,5,2021.10.03,颐和园旺季成人（上午场门票）,真的很好看，风景真的很好，和我妈妈一起去的，,,,,,,,,,,,,
liuning523,42,5,2021.09.21,颐和园优惠下午场大门票+金牌导游深度讲解（不含园中景点门票）, ,,,,,,,,,,,,
L·Chain,42,3,2021.10.04,颐和园旺季成人（下午场门票）,还行吧里面在维修加固，感觉有点乱,,,,,,,,,,,,
w小迷妹i,42,2,2021.10.02,颐和园旺季优惠（下午场门票）,欣赏不太来 感觉没什么值得欣赏的都是路 走就完了,,,,,,,,,,,,
BCw315202130,42,5,2021.07.31,颐和园旺季成人（上午场门票）,景色很美去的时候阴天，过了一会开始下小雨一点也不热。有很多的景点值得去看看。,,,,,,,,,,,,
沐曦吖i,42,1,2021.09.29,颐和园旺季成人（上午场门票）,特别差的体验，想要门票都不行，工作人员服务态度也差,,,,,,,,,,,,
KJz321751225,42,5,2021.07.27,颐和园优惠上午场大门票+金牌导游深度讲解（不含园中景点门票）, ,,,,,,,,,,,,
坤儿0403,42,5,2021.10.02,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天阿红导游讲解很细致，有趣,,,,,,,,,,,,
莫名___Z,42,5,2021.05.27,颐和园成人门票+导游讲解服务（9:00-15:00入园）,这个天气去颐和园不冷不热刚刚好，船没有开，进院一定要找导游来都来了，了解一下历史更好，可惜以前被英法联军损坏的太严重了，看不到以前的美色，但这也很不错了，在美团找的导游太坑了，到最后一个景点了都不讲了，而且我们去的晚，不是等新的一轮，而是进去找进去的队伍，他们已经讲过了好几个点了，错过了好多知识点，还是进去的时候先问好是不是组的新队伍，进去的队伍走到哪了，导游最好找男的，别问为什么，亲身体验好几次，景点值得一去！,,,,,,,,,,,,
yinjun0916,42,5,2021.10.02,颐和园优惠上午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天阿红导游解说专业，非常负责，推荐,,,,,,,,,,,,
匿名用户,42,4,2021.10.03,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）, ,,,,,,,,,,,,
Yko677821161,42,3,2021.07.19,颐和园旺季成人（上午场门票）,挺大的，逛一圈得一天，环境保护的很好，有鸭子，黑天鹅，唯一就是得带上吃的，里面走没有卖东西吃的，到门口那里才有，荷花很多，不过我们去的时候还没有开，估计荷花盛开了会很美，交通也挺方便得的，出去就是地铁,,,,,,,,,,,,
RSY245193921,42,4,2021.10.03,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,天天乐享阿峰导游讲得真的很不错,,,,,,,,,,,,
格格9998,42,5,2021.08.29,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天金牌导游非常棒的导游，讲解过程导游忘记喝水，非常负责任非常认真细致的讲解！点赞点赞！来颐和园推荐导游孙导！,,,,,,,,,,,,
爱在壹壹,42,4,2021.10.05,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,了解历史的好去处,,,,,,,,,,,,
Gqq722060163,42,1,2021.09.18,颐和园优惠下午场大门票+金牌导游深度讲解（不含园中景点门票）,我真无语，就是坑人的。首先没有导游联系我，根本没看到人，申请退款还被驳回！大家擦亮双眼，我就很无语！别被美团坑了！,,,,,,,,,,,,
w小阿慧w,42,5,2021.10.02,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,热情有爱心的导游，崔异，下次来还找她,,,,,,,,,,,,
匿名用户,42,5,2021.09.02,颐和园优惠上午场票+紫竹院公园票+皇家御河游直达颐和园单程船票（紫竹院出发）,记得提前一天购买颐和园的票，我买晚了，只有套票买，从紫竹院坐船到颐和园，这船坐的没啥味，还是去颐和园自驾脚踏船好玩，80元一小时，我们玩了两小时，颐和园的湖是真的大，孩子们玩的挺开心,,,,,,,,,,,,
《史努比》,42,4,2021.10.02,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天的阿峰导游工作态度很棒,,,,,,,,,,,,
Pix691799323,42,5,2021.07.19,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）, ,,,,,,,,,,,,
ScB48821675,42,5,2021.10.05,颐和园优惠上午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天阿雷棒棒哒,,,,,,,,,,,,
YaJ385957942,42,5,2021.09.07,颐和园优惠下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天阿峰，服务特别到位，大早上会给我打个电话，讲的也是特别好，很流畅,,,,,,,,,,,,
IqO678113221,42,3,2021.07.22,颐和园旺季优惠（下午场门票）,在绵绵细雨中，游览了昆明湖沿线的景点，儿子最喜欢长廊，绵延几百米，值得细细品味，距离北大西门很近，建议骑车前往，所谓"望山跑死马"，不错的景点，建议有空慢游,,,,,,,,,,,,
qazxsw4668458,42,5,2021.09.18,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,讲解很好，很有趣，推荐！,,,,,,,,,,,,
李安泩,42,3,2021.10.03,颐和园旺季优惠（下午场门票）,【环境】很好【项目】很多【餐饮】很贵,,,,,,,,,,,,
Unm920626987,42,5,2021.09.19,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天边导,,,,,,,,,,,,
斉藤san,42,1,2021.07.26,颐和园旺季成人（上午场门票）, ,,,,,,,,,,,,
大韩8888888,42,3,2021.10.03,颐和园旺季成人（上午场门票）,大雨中的颐和园。。。。。。。。。,,,,,,,,,,,,
pzE949169611,42,5,2021.10.03,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）, ,,,,,,,,,,,,
QQJ608581873,42,3,2021.10.01,颐和园优惠上午场大门票+颐起听电子讲解（不含园中景点门票）,还可以。颐和园嘛还是要去看看。最好了解历史,,,,,,,,,,,,
iRZ904112077,42,5,2021.10.04,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,服务周到，人特别热情！,,,,,,,,,,,,
JMU723202873,42,4,2021.10.04,颐和园旺季成人（下午场门票）,都很好有不同的意义,,,,,,,,,,,,
M夏莜莜,42,4,2021.07.12,颐和园旺季优惠（下午场门票）,虽然费腿…但感受到了慈禧的快乐…特别是看到湖的那一刻整个人都放松了…风景很不错的…风也大挺凉爽…有时候风太大坐不了船…可以选天气好去坐下船拍照就很奈斯…逛了半天没有逛把它完…有机会还会再把没逛完的看一下的…,,,,,,,,,,,,
lFs792927780,42,5,2021.10.03,颐和园旺季成人（上午场门票）,真的很漂亮，真的强烈推荐呀，,,,,,,,,,,,,
Aoidesu,42,5,2021.10.05,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,热心肠，很完美,,,,,,,,,,,,
CJN328967063,42,3,2021.10.02,北京颐和园门票+电子导览（成人票）,环境卫生一般，需要提升的地方很多,,,,,,,,,,,,
VqJ875421048,42,3,2021.10.04,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,好玩，下次还过去。。。。。。。。。,,,,,,,,,,,,
QlC83663249,42,5,2021.09.12,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天编导讲的不错，知识丰富,,,,,,,,,,,,
李佳佳杨帆,42,4,2021.10.03,颐和园旺季成人（上午场门票）,挺好的。挺好的。,,,,,,,,,,,,
axio0611,42,5,2021.06.29,颐和园旺季成人（下午场门票）,亲眼见识了清朝的建造工艺，真的是开了眼见，极为壮观，很是震撼，为身为中国人而感到自豪！颐和园的景色美，真可谓是避暑胜地，门票性价比高（江浙门票高的吓人），此为北京一绝！以后还会再来北京游玩，庆祝中国共产党成立100周年！！！,,,,,,,,,,,,
坤儿0403,42,5,2021.10.02,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天阿红导游很棒,,,,,,,,,,,,
war778324153,42,5,2021.09.17,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,讲的挺好的,,,,,,,,,,,,
kLe460987835,42,5,2021.10.01,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天讲的不错，内容饱满丰富,,,,,,,,,,,,
FYm986657123,42,4,2021.10.03,颐和园优惠下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天李晓军讲的不错,,,,,,,,,,,,
JIRY锦,42,5,2021.09.10,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天李晓军讲的很好，很幽默！每一段故事讲的有来有往！很不错！比以前自己游玩好多了，学习了很多知识和历史故事！点个赞！,,,,,,,,,,,,
怪兽跑了b,42,5,2021.06.30,颐和园旺季成人（上午场门票）,第二次来颐和园了 这次坐了船 另一种感觉  真的是人美水美的皇家园林 建议别从北宫门进 进去就爬 这次进去就是十七孔桥 感受也不错 走走还路过一大颗的桑葚树 吃了几颗 真的好吃 感受皇家园林之风采 真的推荐大家去逛一逛 任何季节都适宜,,,,,,,,,,,,
AHB392205625,42,5,2021.10.04,颐和园优惠下午场大门票+金牌导游深度讲解（不含园中景点门票）,很棒的导游,,,,,,,,,,,,
GMh279214897,42,5,2021.10.05,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,非常好，,,,,,,,,,,,,
lGX4251660,42,1,2021.10.02,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,定点真烦人，浪费打车费，没人讲解,,,,,,,,,,,,
jungle啊,42,5,2021.10.05,颐和园优惠下午场大门票+金牌导游深度讲解（不含园中景点门票）,好,,,,,,,,,,,,
SES309822380,42,4,2021.10.02,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,天天乐的导游崔奕很好,,,,,,,,,,,,
btn146449374,42,1,2021.09.03,颐和园成人上午场票+紫竹院公园票+皇家御河游直达颐和园单程船票（紫竹院出发）,这是第三方的票，不是颐和园官方的。买了票后走错直接来了颐和园北宫门，自动显示用了票，实际没坐，而且也没有客服，出了问题找不到人，给予差评。,,,,,,,,,,,,
DVm148620557,42,5,2021.10.01,颐和园旺季成人（上午场门票）,特别好，不愧是皇家园林！值得游玩,,,,,,,,,,,,
二货吃货007,42,5,2021.06.21,颐和园旺季成人（上午场门票）,推荐游玩喔感受到了以前皇家的生活有多奢华，皇家园林，妙不可言，百闻不如一见一边逛一边感叹太大了  去一次没逛完，就逛了精简路线，下次有机会去再去逛天气原因没能游船很遗憾，有机会的小伙伴们记得去喔，感觉很不错推荐佛香阁，登到最好，风景独好！图片在另一个手机上，就发点别的凑个数领积分了，哈哈,,,,,,,,,,,,
JMU723202873,42,4,2021.10.04,颐和园旺季成人（下午场门票）,都很好值得一逛,,,,,,,,,,,,
AHB392205625,42,5,2021.10.04,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,谅解得详细周到,,,,,,,,,,,,
jOW661908818,42,5,2021.10.02,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,许导专业，热心，强烈推荐,,,,,,,,,,,,
王逸凡52,42,5,2021.09.15,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,讲解到位,,,,,,,,,,,,
FJZ913508983,42,1,2021.08.22,颐和园成人上午场票+紫竹院公园票+皇家御河游直达颐和园单程船票（紫竹院出发）,去颐和园的慎买，紫竹苑离颐和园距离7点多公里！！！！！刚来颐和园以为紫竹苑在颐和园里面，然后直接去了颐和园。验票的时候显示是全票，以为里面的项目都可以体验，但是事实上是要另外买票，所以120相当于当30块的基础门票使用，体验不到紫竹苑到颐和园的船游,,,,,,,,,,,,
hoU265859193,42,3,2021.09.28,颐和园旺季成人（下午场门票）,很好 很喜欢风景不错的 家人也很喜欢用,,,,,,,,,,,,
Dtg458683398,42,5,2021.09.28,颐和园成人上午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天导游讲解特别生动易懂，有趣，推荐,,,,,,,,,,,,
jQl516483940,42,5,2021.10.02,颐和园优惠下午场大门票+金牌导游深度讲解（不含园中景点门票）,乐享天天啊红导游,,,,,,,,,,,,
DgQ822650561,42,5,2021.10.03,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,讲的不错！值得推荐！,,,,,,,,,,,,
匿名用户,42,4,2021.09.08,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,阿峰讲的很好 为人亲和 内容丰富,,,,,,,,,,,,
YOs881836782,42,5,2021.08.12,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,杨导非常热情贴心，讲解细致，体验感很好,,,,,,,,,,,,
蓉蓉521217,42,4,2021.09.28,颐和园旺季优惠（上午场门票）,和宝宝一起划船，唱歌，总之很愉快！,,,,,,,,,,,,
阿颜yy,42,5,2021.10.01,颐和园旺季成人（下午场门票）,很好,,,,,,,,,,,,
zwo640875852,42,5,2021.10.04,颐和园旺季优惠（下午场门票）,很嗨啊,,,,,,,,,,,,
haha47439,42,4,2021.09.30,颐和园淡季成人下午场门票,好，还是很值得一逛的,,,,,,,,,,,,
xGf823977808,42,1,2021.09.28,颐和园成人下午场大门票+金牌导游深度讲解（不含园中景点门票）,导游不靠谱，不是整点出发，我们也是提前2点40就到了,导游已经出发了,,,,,,,,,,,
