id,价格,评价,评价日期,票务类型,评论,,
gpy587106484,280,5,2020.07.30,(暑期乐游江西）三清山门票+索道上下行联票（金沙与双溪通用）-儿童/学生票,风景非常美丽，值得来玩这一趟啊,,
Kongjie1162,280,5,2020.07.30,三清山风景名胜区门票+东部金沙索道（上行）成人票,请至少当天的0点前购买,风景很优美，值得一去,
ssssss0621,280,4,2020.06.21,三清山门票+索道上下行成人票, ,,
茉莉花城,280,4,2020.07.29,三清山门票+索道上下行（金沙与双溪通用）-成人票,好方便,,
angle～安琪,280,3,2020.07.24,三清山门票+索道上下行（金沙与双溪通用）-成人票,景区干净，设施不错，服务也还可以,,
梦秦都,280,4,2020.07.18,三清山门票+索道上下行（金沙与双溪通用）-成人票,第二游二清山，景点很美，山清水秀，值得游玩。虽然很累，也是考验人的毅力。,,
horryby,280,5,2020.05.09,三清山门票+索道上下浙赣成人票,很好，和黄山有的一比，去的时候西海岸山顶还有结冰，风一吹冰渣子往下掉美极了,,
jug704680212,280,4,2020.07.27,三清山门票+索道上下浙赣成人票, ,,
Jso376343312,280,5,2020.07.28,三清山门票+索道上下行（金沙与双溪通用）-成人票,风景不错,,
DJX240534962,280,4,2020.06.16,三清山门票+索道上下行（金沙与双溪通用）成人票,虽然早上起的好早爬山，排了好长时间的队，才坐上观光车。但景色还是很美的，奇峰怪石和黄山的有一点像，而且山上基本上都是比较平缓的高空栈道，所以玩起来也不太累，还是值得的！,,
CPJ905124730,280,4,2020.07.23,三清山门票+索道上下行（金沙与双溪通用）成人票,还可以吧，爬山太累了，爬了一天，景色还不错,,
兜郝贾,280,5,2020.07.24,（激情初夏，三清赏花）三清山门票+索道上下行（金沙与双溪通用）-成人票,景区管理还好,,
锅辣菜不辣,280,3,2020.07.21,三清山门票+索道上行周五下午场成人票, ,,
tws921891708,280,4,2020.07.22,三清山门票+索道上下行（金沙与双溪通用）-成人票,价格比现场买实惠，也方便，挺不错,,
tws921891708,280,4,2020.07.22,三清山门票+索道上下行（金沙与双溪通用）-成人票,比现场买票实惠，也方便，挺不错的,,
QPs316133396,280,4,2020.07.25,三清山风景名胜区门票+单程上行外双溪索道(成人票),请至少当天的0点前购买,有机会还会去玩,
林回春,280,3,2020.07.19,(暑期乐游江西）三清山门票+索道上下行联票（金沙与双溪通用）-儿童/学生票,那天还下雨，一头雾水，不说开不开心，意不意外啊！,,
tws921891708,280,4,2020.07.22,(暑期乐游江西）三清山门票+索道上下行联票（金沙与双溪通用）-儿童/学生票,网上购票方便，价格实惠，很不错,,
米老鼠ygl,280,5,2020.05.24,三清山门票+索道上下浙赣成人票,网上订票方便，刷身份证就可上索道。,,
匿名用户,280,5,2020.07.22,三清山门票+索道上行（金沙与双溪通用）成人票,去的时候人少，很不错,,
飘零叶368,280,5,2020.05.29,三清山成人票,绝对的风景圣地！推荐做缆车爬上去吃不消！,,
ipi853122779,280,5,2020.06.01,三清山门票+索道上下浙赣成人票,真的真的太美了,,
UMe118483339,280,5,2020.07.20,（激情初夏，三清赏花）三清山门票+索道上下行（金沙与双溪通用）-成人票,特别喜欢，景色优美，环境宜人，爱了爱了。,,
默碎,280,5,2020.07.16,三清山门票+索道上下行成人票,风景很好，就是雾太大了，门票希望可以便宜点,,
uFq740420797,280,5,2020.07.19,三清山门票+索道上下浙赣成人票,风景不错物超所值物美价廉,,
UMe118483339,280,5,2020.07.20,（激情初夏，三清赏花）三清山门票+索道上下行（金沙与双溪通用）-成人票,景色优美，价格超优惠，推荐。,,
贵在行动A,280,1,2020.07.17,三清山风景名胜区语音导览票（不含门票）,用不了，操作太复杂了，没有什么实际用途,,
曹水龙1983,280,1,2020.06.19,三清山门票+索道上下行成人票,垃圾地方不值得 一看 还那么死贵！还不如去婺源好玩多了 太坑了 又远 到了山顶随便一走都容易走错 几十公里 下山打车60多块准备哭吧！,,
yHZ141650416,280,1,2020.07.11,三清山风景名胜区手机语音导览票,没什么用，定位也不准确。不会再用这个垃圾功能,,
只有星知道云,280,5,2020.07.15,（激情初夏，三清赏花）三清山门票+索道上下行（金沙与双溪通用）-成人票,很好，很强大,,
乐毅小朋友,280,4,2020.07.12,三清山门票+索道上下浙赣成人票,风景优美，喜欢爬山的可以来哦！真是名不虚传！,,
郑美凤zmf,280,5,2020.05.05,三清山门票+索道上下行成人票,索道值得买，因为在山上我们两个成年人绕着走了一圈，都要7个小时，走下来，腿痛，山上很晒，提前做好防晒措施，如果想着去锻炼可以去，因为景色确实没有黄山，华山的漂亮，还称为小华山，小黄山,,
匿名用户,280,3,2020.05.03,三清山门票+索道上行成人票, ,,
是谁点的外卖？,280,3,2020.06.30,三清山门票+索道上下行（金沙与双溪通用）-成人票,风景确实不错，爬到山顶俯瞰整个世界，在上面修仙得道必定成功,,
pf_1985,280,3,2020.04.06,三清山门票+索道上下行成人票,风景不错，还挺高的！坐索道上山下山的！人也挺多！一行四人、浙赣人免门票！而我是浙江户口身份证号码确是外地的，然后门票不能免，哎，太坑了,,
嗯。44370,280,2,2020.07.05,三清山门票+索道上下行成人票,感觉一般般，下雾而且山顶不开放,,
jam0109,280,4,2020.07.09,三清山门票+索道上下行（金沙与双溪通用）-成人票,国庆节去的，人很多，景色美。,,
baijianrui,280,3,2020.04.16,三清山门票+索道上下浙赣成人票,风景还算过的去吧，没有体力的，慎重，我们爬了6个多小时，有些地方还没有去，累，下来了，感觉脚已经不是我自己的了！,,
玉宇无尘2,280,5,2020.05.14,三清山门票+索道上下浙赣成人票,三清山风景优美，不虚此行,,
杜梓鑫,280,1,2020.05.04,三清山门票+索道上下行成人票,没啥玩的！真的很垃圾！就一直爬山爬6个多小时死的心都有了！一直爬山中什么玩的都没！,,
匿名用户,280,4,2020.05.12,三清山门票+索道上下浙赣成人票,受疫情影响景区现在客流量不大，小伙伴们赶快去感受一下大自然的鬼斧神工吧。,,
huang714186940,280,3,2020.04.11,三清山门票+索道上下行- 学生票, ,,
STL899866044,280,5,2020.06.10,三清山门票+索道上下浙赣成人票,灰常好哦，已经去了好几次了，看日出是很好的地方,,
lsdy8053,280,5,2020.05.02,三清山门票+索道上下行成人票,景色很美，空气新鲜，峰回路转，步步有景！偷偷告诉你们，需要好的体力哦！,,
山寨公主,280,4,2020.04.20,三清山门票+索道上下浙赣成人票, ,,
仙无名灬,280,3,2020.06.26,三清山门票+索道上下行（金沙与双溪通用）-成人票,设施不错，风景优美，去的话可以多玩几天,,
coN434643781,280,4,2020.06.28,三清山门票+索道上下浙赣成人票,天气好，景色美，休假不错的选择,,
无敌哥是神,280,5,2020.05.13,三清山门票+索道上下联票儿童/学生票（金沙与双溪通用）,却是不错，是个可以逛的好地方,,
tco953296540,280,2,2020.06.23,三清山风景名胜区门票+单程上行外双溪索道(成人票),请至少当天的0点前购买,门票太贵了希望门票少一点、风景是还好的,
Fgf253850016,280,3,2020.06.23,三清山门票+索道上下行成人票,上山容易，下山难，坐了一半的缆车，爬了一半的山,,
匿名用户,280,5,2020.05.08,三清山门票+索道上下浙赣成人票,三清山整挺好。三清山给我冲，宣传搞起来,,
LQn709496361,280,5,2020.06.15,三清山门票+索道上下浙赣成人票,索道很长，从索道上往下看还是蛮好看的，三清山真的好大，走了一天才走了一半,,
快乐YD人生,280,4,2020.06.19,三清山门票+索道上行（金沙与双溪通用）成人票,风景挺好的,地方也大.有机会下次再去,
匿名用户,280,5,2020.05.08,三清山门票+索道上下浙赣成人票,三清山整挺好。宣传搞起来，冲！,,
朝暮与岁月,280,5,2020.05.08,三清山门票+索道上下浙赣成人票,三清山冲！,,
huang714186940,280,3,2020.04.11,三清山门票+索道上下行成人票, ,,
旅行帆910,280,3,2020.06.14,三清山成人票,徒步上去的，就看了巨蟒峰和女神峰就回来了。,,
xBl306102299,280,3,2020.06.15,三清山门票+索道上下行联票（金沙与双溪通用）儿童/学生票,风景确实不错 爬山有点累   就是卫生间太少,,
诺87,280,3,2020.06.10,三清山门票+索道上下行成人票,挺好，就是去的那天下雨，没看到什么景，索道超值，很长一段,,
鳅萩楸湫鞦秋吖,280,4,2020.04.30,三清山门票+索道上下浙赣成人票,风景挺好的，要走很多路，可惜没有看成日出日落噢,,
Mrs_Andy,280,5,2020.04.10,三清山门票+索道上下行成人票,这次天气很晴朗，什么都看见了～依旧很累～,,
所长别开枪233,280,5,2020.05.05,三清山门票+索道上下行（金沙与双溪通用）-成人票,太太太好玩了，索道也很刺激，风景简直太美了,,
董名非,280,1,2020.06.17,三清山门票+索道上下行（金沙与双溪通用）-成人票,卫生间都没水，安全设施不到位。,,
ONF973401585,280,4,2020.06.19,三清山门票+索道上下行成人票,风景还可以,,
OqG336730829,280,3,2020.06.15,三清山门票+索道上下行医护人员票,风景很美，还有好几个景点没到，有机会会再去,,
所长别开枪233,280,5,2020.05.05,三清山门票+索道上下行联票（金沙与双溪通用）儿童/学生票,简直不要太刺激了，整个索道大概10分钟左右,,
cCv592098969,280,5,2020.06.17,三清山门票+索道上下行（金沙与双溪通用）-成人票,风景秀丽,,
所长别开枪233,280,5,2020.05.05,三清山门票+索道上下行（金沙与双溪通用）-成人票,简直美不胜收啊，强烈推荐啊，赶紧来！,,
W296284163W,280,2,2020.06.06,三清山门票+索道上下行（金沙与双溪通用）成人票,节假日真的比较适合在家看堵车堵人，一个字，堵。不是看风景觉得是在看人，平时还好的。,,
匿名用户,280,5,2020.05.08,三清山门票+索道上下浙赣成人票,冲啊三清山,,
蔡大大啊！,280,3,2020.06.06,三清山门票+索道上下行（金沙与双溪通用）-成人票,一般般吧，没什么好玩，个人感觉他们的景点太强制,,
QUl642532402,280,5,2020.04.12,三清山门票+索道上下行成人票,作为江苏徐州人，开车八九个小时，我们已经来过三次了。不错的景区，景色很美。,,
ywd910050788,280,3,2020.04.17,三清山门票+索道上下行（金沙与双溪通用）-成人票,风景秀丽 空气清新 不错 就是太大了，一天走不完…,,
zengjun19841128,280,5,2020.04.16,三清山门票+索道上下浙赣成人票,风景好，山高山清水秀的！值得游玩,,
匿名用户,280,3,2020.06.09,三清山成人票,玻璃栈道就一个转弯就没了，15块钱亏大了！都不到50米,,
匿名用户,280,4,2020.06.08,三清山门票+索道上下行（金沙与双溪通用）成人票,带孩子去玩的，孩子玩得很开心，空气很好,,
Gps276013014,280,4,2020.05.04,三清山门票+索道上下行成人票,总体来说还是很不错的。pick一个天气好的日子欧。玉台看日出是真的nice,,
