id,价格,评价,评价日期,票务类型,评论,
瓦大梅子,418,2,2020.09.05,张家界核心景区武陵源4日门票成人票(吴家峪入口),门票216除了包里面环保公交车，其余所有项目全部自费还超贵！索道单程单程72元一次！十里画廊小火车来回76！百龙天梯纯粹就是个电梯，坐一分多钟都要收单程65元一次！景区想赚钱想疯了吧……坑到爆！！明面上说＂自愿消费”，然鹅环保车基本上只负责各景点之间连接，不负责把你送上山或者送下山，上下山都要买票，票价贵不死你！！景区极大，但景色大同小异，徒步上下山基本不可能，所以他们的索道或电梯也就变成了实际意义上半强制的消费了！！问工作人可不可以环保车下山，工作人员直接说只能一种方法那就是坐索道或者电梯！这样一算武陵源价格除了门票钱之外的内部二次消费的钱要再翻倍，体验感太差,
繭456789,418,5,2020.07.07,张家界核心景区（武陵源）4日成人票,端午节与父母儿子同游张家界有感父母今年近古稀，一心夙愿源武陵；庚子端午雨欲停，携亲呼儿踏西行；昔日湘西茫茫路，如今飞车须臾临。碧落荫蕴今何在？金鞭溪里踏歌行；有峰千里来相会，雄鹰昂首挂扶桑；天梯第一号百龙，平地纵身生翔云；卧龙御笔不足夸，万千奇峰耸高崖；画廊十里眼花乱，猕猴无虑留客卿。宝峰湖畔阿妹俏，黄龙洞内岁月轻；闲来漫步溪布上，似从天界返世尘。久在樊笼心已乱，一朝踏青散絮愁；安得散发弄扁舟，父母逸好不远游，凭君休话凌烟阁，修身伺家天下平。,
凉豆腐MM,418,1,2020.11.27,张家界核心景区武陵源4日门票成人票(吴家峪入口),都是大雾什么都看不到。很遗憾。花费贵。还看不到,
BEb549785032,418,1,2020.11.25,张家界核心景区武陵源4日成人票(张家界国家森林公园),服务态度差，特别是环保车司机，希望能有所监管！,
vHN299717734,418,3,2020.11.26,张家界核心景区武陵源4日门票成人票(吴家峪入口),空气很清新别克哈弗v就来了还差几个,
匿名用户,418,5,2020.10.10,张家界核心景区武陵源4日成人票(张家界国家森林公园),风景如画，设施齐全，节后出游人也少。,
yzs落叶,418,2,2020.10.26,张家界核心景区武陵源4日成人票(张家界国家森林公园),风景区真的很漂亮，唯一失望的是景区标明对医务人员免费开放，却只认医生和护士的执业证不认可医疗技术人员的资格证，难道医技人员就不属于医务人员吗？觉得有点可笑。,
不左顾但右盼,418,4,2020.10.05,张家界核心景区武陵源4日成人票(张家界国家森林公园),很不错，金鞭溪风景很不错,
taaixiaoai,418,2,2020.11.25,张家界核心景区武陵源四日通票成人票（地推票）,景区车辆很少 差评……………………,
Kub451848456,418,3,2020.10.03,张家界核心景区武陵源语音导览票（不含门票）,这次旅行感觉还不错，心情美丽。,
zsO627966941,418,4,2020.11.26,张家界核心景区武陵源（张家界国家森林公园）四日通票成人票,张家界下次还要去，太美了。,
匿名用户,418,1,2020.10.03,张家界核心景区武陵源4日成人票+表演票2选1,绝对的差评，先不说玩的怎么样，就这个商家就不行 千万不能买他的票 太坑了。演出取消了还不愿意退票，美团官方处理还扣一半的票钱 绝对不能在这里订购  服务态度极差电话联系还挂电话,
泽泽很哇塞,418,3,2020.11.21,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,爬山难，但是还不错，累并快乐着！支持,
最爱森森的皮伟,418,5,2020.08.23,张家界核心景区武陵源4日门票成人票(吴家峪入口),景色不仅美如画，还十分的惊险，男朋友都害怕了。强烈推荐大家去感受，爬山也不累，就两个小时，做索道更为轻松，景色非常值得一看！,
xjj223,418,5,2020.08.22,张家界核心景区武陵源（张家界国家森林公园）4日门票（儿童/老人/学生票）, ,
w14159,418,3,2020.11.15,张家界核心景区武陵源（张家界国家森林公园）四日通票儿童/学生/老人票,不错不错啊，值得去看看，毕竟是武陵山嘛，石头柱子挺多的。,
阿乐g,418,3,2020.11.17,张家界核心景区武陵源4日成人票(张家界国家森林公园),景色特别棒，玩了两天把景区全部都走遍了，累的要死,
会潜水的小毛驴,418,5,2020.10.02,张家界核心景区武陵源4日门票成人票(吴家峪入口),去的两天都在下雨，但请记住，一定要有耐心，等待奇迹出现的时刻，就会觉得一切等待都是值得的,
WGw292149975,418,4,2020.10.07,张家界核心景区武陵源4日成人票(张家界国家森林公园),武陵源太大了，很难找到地方，里面需要走很长的路,
FJY200328265,418,4,2020.11.20,张家界核心景区武陵源（张家界国家森林公园）四日通票儿童/学生/老人票,真好【环境】【交通】【交通】都挺好冲冲冲,
匿名用户,418,3,2020.10.08,张家界核心景区武陵源4日成人票(张家界国家森林公园),景区服务较好，环境美，很大，玩的东西多,
eTz969413241,418,5,2020.08.19,张家界核心景区武陵源（张家界国家森林公园）4日门票（儿童/老人/学生票）,「初游仙境」「杨家界」「袁家界」「金鞭溪」「天子山索道」金鞭溪真的绝了，溪水清澈，环境优美，空气清新，真的是天然氧吧，接了一些泉水带回去烧开也很好喝，要不是时间不够，恨不能多走几趟。天子山索道一定要去坐，百龙天梯看不到什么，但是天子山索道可以把景色尽收眼底,
rbi672963087,418,2,2020.11.23,张家界核心景区武陵源4日门票成人票(吴家峪入口), ,
匿名用户,418,4,2020.11.11,张家界核心景区武陵源4日门票成人票(吴家峪入口),武陵源还是很喜欢的  四天的门票期限 只玩了二天 很开心 山很不一样,
唐僧把妹,418,5,2020.10.20,张家界核心景区武陵源4日门票成人票(吴家峪入口), ,
抽离607,418,2,2020.11.17,张家界核心景区武陵源4日成人票(张家界国家森林公园),除了有点坑！没别的感受！应该不会去第二次了！,
YY珺宝,418,3,2020.11.15,张家界核心景区武陵源4日门票成人票(吴家峪入口),美团购票还是很省事方便的，不用在窗口排队。,
匿名用户,418,4,2020.11.01,张家界核心景区武陵源4日门票成人票(吴家峪入口),其它都不错，就是杨家界没什么景点，而且卫生间很少，都没水可冲，臭得要命，个人觉得要加强基础设置,
cyp吃,418,4,2020.06.21,张家界核心景区武陵源景区4日门票成人票（张家界国家森林公园）,建议自由行。可以玩很多旅行团看不到的风景 走的东门 先到的是十里画廊 可以做小火车（要掏钱的  ）十里画廊可以通往天子山 不过好像挺远 就没上去 做小火车回到入口 坐车到金鞭溪 这里的猴子会抢东西 千万不要提袋子 不要提袋子 很危险 猴子抢立马扔掉 金鞭溪很长  风景很美  旅行社不会走这里。可以走到南门 中间有一个通往袁家界的路 我们之间走到了 南门  黄石寨就是上下隧道（要掏钱的）看了一下很贵不要划算就没上去 之后到的杨家将索道（要掏钱的）不做索道就到不了天子山 因为我们的旅店订在了天子山入口那里 第二天去天子山 天子山也有索道（要掏钱）到东门入口那里  之后返回三岔路口 去袁家界 景区比较坑的是 袁家界到杨家界必须要做百步天梯 我们没有坐 想去黄石寨要做缆车上下山 从杨家界到天子山也要坐缆车 天子山到东门口也要坐缆车 我们不想坐缆车就从天子山门坐车回的市区,
美食小王WWW,418,5,2020.11.17,张家界核心景区武陵源4日门票成人票(吴家峪入口),去过两次了 每次都找客栈老板，强烈推荐。,
生生不息le,418,5,2020.07.17,张家界核心景区武陵源4日门票成人票(吴家峪入口),张家界前前后后来了三次了，每次都有不同的感受，景色也各不相同。这次和老婆一起自驾游，住的民宿(花庭)。这里插一句嘴，好的民宿真的比酒店舒服太多。民宿开车出去五分钟到景区入口，不要相信路边指引你去停车的人！不要理他们！！！直接开进去到门口左边有个自驾停车点。自由行嘛，怎么舒服怎么来，路线自己规划的，除了第一天爬了下山，其他都是缆车、环保车，景区内基本不要走多少路，除非你是喜欢徒步的感觉走走也是很好的(穿好走路的鞋！)，随时停下来就是风景。行程这里就不发了，各种软件上相信已经很齐全了。这次也是人最少的一次，三两旅游团，零零散散像我们一样自由行的，没有排任何队，舒服。随便放两张手机拍的吧，不及眼之所观万一。,
匿名用户,418,4,2020.10.08,张家界核心景区武陵源4日门票成人票(吴家峪入口),总体环境和服务都很不错，就是不需要3天，2天应该足够了。要拍照的话，要天气和时间配合！,
雨季不再来sylvia,418,2,2020.11.02,张家界核心景区武陵源4日门票成人票(吴家峪入口),没有路导只有路标，天气差的情况下，很多游客就看了个雾气。也没有热水，又湿又冷，游了个寂寞,
郭大本事丶,418,1,2020.11.12,张家界核心景区武陵源4日门票成人票(吴家峪入口),景区服务人员态度极其恶劣，最差的景点！,
MT562315006,418,5,2020.10.19,张家界核心景区武陵源（张家界国家森林公园）4日成人票,去的时候下雨天，但是山真的很好爬，全程环保车，如果是晴天，风景会更好。金鞭溪走走很好，十里画廊不推荐，感觉没有太大意思,
苦苦wow,418,3,2020.11.14,张家界核心景区武陵源4日成人票(张家界国家森林公园),总结一下，都是山和猴子还有台阶 累死,
心柔508,418,5,2020.11.13,张家界核心景区武陵源4日门票成人票(吴家峪入口),非常值得来的地方，基本不用爬山，人也不是很多，,
zhijianmeili,418,2,2020.10.04,张家界核心景区武陵源4日成人票(张家界国家森林公园), ,
张涛2267,418,5,2020.11.12,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,设施良好，风景优美，就是遇到山顶有雾,
得与失＿,418,5,2020.09.10,张家界核心景区武陵源4日门票成人票(吴家峪入口),棒棒哒,
郝小雨0316,418,4,2020.11.02,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票, ,
瓦大梅子,418,2,2020.09.05,张家界核心景区武陵源4日门票成人票(吴家峪入口),门票216巨坑！！除了里面环保公交车不要钱，所有项目全部自费还超贵！！二次收费极其严重！！感觉是把游客榨干，景区非常大，完全走路上下基本不可能，进去之后看多了也审美疲劳，很多景点说是什么什么其实全靠想象，二次消费价格很贵，索道单程单程72元一次，百龙天梯纯粹就是个电梯，坐一分多钟都要收单程65元一次！十里画廊小火车来回76！坑到爆！！,
