id,价格,评价,评价日期,票务类型,评论,,
zhzb123,225,5,2020.10.05,鸣沙山月牙泉门票成人票,沙漠之中有一池清水，还是蛮震撼人心的,,
nby401920379,225,1,2020.10.05,莫高窟应急票+鸣沙山月牙泉票+《敦煌盛典》C区票（成人票）,排队排了2个小时，一共看了4个洞，总是最多20分钟。,,
文文宝宝3322,225,5,2020.10.05,鸣沙山月牙泉门票成人票,凭身份证直接入园，方便快捷,,
匿名用户,225,2,2020.09.18,鸣沙山月牙泉门票成人票,设施还算可以，骑骆驼就有点气人了，带骆驼的人索取拍照费20元，如果不拍照就把骆驼赶快拉下山，走近路下山。,,
像一只狗一样,225,3,2020.10.03,鸣沙山月牙泉门票成人票,还不错，夜景好像也没有那么好看,,
匿名用户,225,1,2020.09.30,鸣沙山月牙泉门票成人票,【交通】【环境】保安路跟那，**一样操，好像没给钱一样,,
匿名用户,225,4,2020.10.03,鸣沙山月牙泉风景名胜区门票成人票,网上订票就是好，方便又快捷还有优惠,,
cl970225aa,225,4,2020.10.02,鸣沙山月牙泉门票成人票,环境不错，值得一去，项目众多，交通便利。,,
匿名用户,225,5,2020.10.05,鸣沙山月牙泉门票成人票,非常满意,,
麋鹿谜路迷路,225,4,2020.08.17,成人鸣沙山月牙泉票+C区敦煌盛典演出票,千万不要穿短裤 不晒太阳 包的严严实实的 就胸前漏了点风都黑了,,
丿醉生一梦死,225,4,2020.09.27,鸣沙山月牙泉门票成人票,值得一玩的景区 自然景观 大漠孤烟 月牙泉景区非常好看,,
落霞终成绮,225,3,2020.09.29,鸣沙山月牙泉门票成人票,还行吧，就看看风景挺好，玩的项目贵了点,,
清溪是何年,225,1,2020.07.28,鸣沙山月牙泉门票成人票,带孩子在景区内骑骆驼，领骆驼的人一路不停地问要不要玩消费项目，帮拍照要收20，骑骆驼途中问玩不玩沙地摩托车、玩不玩滑翔翼，坐不坐直升飞机，非要逗孩子去坐滑翔翼，几岁的孩子能去坐滑翔翼嘛？为了挣钱简直不择手段！不去玩就说我舍不得花钱。我坐骆驼没给钱吗？我有什么义务一路上听他不停的推销唠叨，太无耻了。连守月牙泉的保安都在发名片说168最低消费，没完没了还跟着走，说可以去篝火晚会云云…这个景区一点好印象没有。不择手段！,,
Hawaiian888,225,3,2020.10.02,鸣沙山月牙泉门票成人票,景区周围骗子太多，希望景区加强管理,,
匿名用户,225,5,2020.07.18,鸣沙山月牙泉门票成人票,建议下午五六点去，白天能把你晒死。鞋套可以在外面买划算，门票可以玩三天哦，因为我们时间不允许就玩了一天。在景区外面租个衣服很漂亮的拍照，沙子软软的很好玩,,
张家美媳妇,225,5,2020.08.19,鸣沙山月牙泉门票成人票,第一次看见大沙漠，真心觉得，美，特别是日落，太美了,,
温室仙人球,225,5,2020.10.02,鸣沙山月牙泉门票成人票,非常美丽，还要再去,,
匿名用户,225,5,2020.08.15,鸣沙山月牙泉门票儿童票/学生票,里面有很多游玩项目，可以坐摩托，坐汽车穿越沙漠，还可以骑骆驼，人多的话算下来价钱差不多。摩托和汽车比较刺激一些，骆驼比较安稳一些。我们选择的是骑骆驼，骆驼有点臭臭的。月牙泉也比较大，我们去的时候天气不好刮大风，没玩一会就回去了。,,
LSC857458738,225,3,2020.10.05,鸣沙山月牙泉门票成人票, ,,
AeB23952403,225,3,2020.08.24,鸣沙山月牙泉门票成人票, ,,
wAK499209758,225,5,2020.10.04,鸣沙山月牙泉门票成人票, ,,
娟儿0702,225,5,2020.10.01,鸣沙山月牙泉门票成人票,很不错的地方，收费很合理。。。。。。。。,,
dCK278427748,225,1,2020.08.21,鸣沙山月牙泉门票成人票,差，骑骆驼和去月牙泉没一点关系。,,
劉先生0256,225,5,2020.08.03,鸣沙山月牙泉门票成人票,强烈推荐，风景美不胜收，尤其是看落日真的好美。,,
豐竹高榮,225,3,2020.10.04,鸣沙山月牙泉门票成人票,(☆_☆)^(oo)^^ω^ヽ(ー_ー )ノ,,
刘熠晨,225,4,2020.08.06,鸣沙山月牙泉门票成人票,沙漠中有一片绿洲。一个月牙泉，在沙漠里可以骑骆驼。还可以滑沙，喜欢沙漠的朋友可以来玩，项目挺多的。,,
四老幺,225,1,2020.08.25,鸣沙山月牙泉门票成人票,票务太坑，坑货到家没有之一。不说了,,
UIS444511242,225,2,2020.09.26,鸣沙山月牙泉门票成人票,就那样，没有啥感觉，和我们大内蒙的差不多,,
KhB505778751,225,4,2020.09.24,鸣沙山月牙泉门票成人票,美是美，但是晒到你头发晕的一个景点，腿也会爬得酸软无力,,
匿名用户,225,4,2020.09.20,鸣沙山月牙泉门票成人票,虽然门票第二天还能去，但是我们的行程不允许，没赶上日落有点遗憾,,
S飘逸非凡S,225,5,2020.08.09,鸣沙山月牙泉门票成人票,景区非常不错，第一次行走沙漠，特别舒服，牵骆驼的阿姨人特别好，骑骆驼100块，4.7公里，特别划算，时间不够了，要不晚上还想去的,,
lancer712,225,5,2020.09.27,鸣沙山月牙泉门票成人票,挺值得一来的,,
绝对靠谱,225,3,2020.08.18,鸣沙山月牙泉门票成人票,一天不够玩的，最好一早一晚去玩上两天还好,,
HoI501174972,225,2,2020.09.19,鸣沙山月牙泉门票成人票,人多，而且贵。到此一游，还不如直接去沙漠深处开atv，冲沙、烧烤、探险来的实在。,,
RYF775815342,225,3,2020.08.16,鸣沙山月牙泉门票成人票,不错 见惯了山清水秀 再看沙漠另类美,,
WOq星月,225,5,2020.08.17,鸣沙山月牙泉门票成人票,天气好的时候，拍照非常漂亮。,,
匿名用户,225,3,2020.07.08,鸣沙山月牙泉门票成人票,还可以，就是太热了没骑骆驼，骑骆驼估计会晒成碳。全程步行，没有玩任何项目也不错，矿泉水带够，里面6块钱。买票的工作人员态度有些冷，景区内还行。,,
暴走皮皮虾666,225,4,2020.09.11,鸣沙山月牙泉门票成人票,门票管三天，骑骆驼很好玩，就是，景区里面应该顿增加卖热食的，面条啊，啥的，不然太饿了。,,
zengfanpeng,225,5,2020.06.25,鸣沙山月牙泉门票成人票,还不错，推荐早点去骑骆驼看日出，然后骆驼会送到月牙泉，转一圈再去爬一爬坡，喜欢滑沙、摩托，、直升机的也可以尝试下，我没玩，大概不到十点就出来了，门口可以刷脸，三天内进入免费！推荐骑骆驼看日出，或者露营，我来得是6月末，牵骆驼的师傅告诉现在露营晚上肯定会比较冷，最好是7月末！大概就这些。,,
MzE329009331,225,5,2020.09.17,鸣沙山月牙泉门票成人票,如果错过了晚上的末班公交车，就只有打车了。不过都是正规打表的。,,
空山鸟语354,225,3,2020.09.23,鸣沙山月牙泉门票成人票,月牙泉塔边有棵桃树，桃子味道真不错。哈哈,,
Princeling183,225,1,2020.07.26,鸣沙山月牙泉门票成人票,这个票进去除了月牙泉别的啥也没有，骑骆驼100，带孩子120，牵骆驼的帮你拍个照都20，不让他拍然后各种说话好难听，直接半路给绕近道回去了，不是收费拍照片的那个，就只是牵骆驼的拿手机帮拍一下照片，还把别人家小孩子推倒，骆驼号466，一家的说好的一队的结果分开两队，等了一个多小时，差评。这地方各种坑，月牙泉练习网上看看图片就行,,
sarahningbo,225,3,2020.07.21,鸣沙山月牙泉门票成人票,门票买的时候有优惠券，比现场买便宜了10 块，景内有骆驼车队，骑的人很多，每人100，但是要现金，推荐滑沙，滑沙蛮好玩的。去玩的时候防晒很重要！！！,,
qWD148294582,225,5,2020.08.08,鸣沙山月牙泉门票成人票,非常不错，真不愧是国家级五A旅游景区。,,
bTV682727339,225,4,2020.09.11,鸣沙山月牙泉门票成人票,很适合拍照的打卡点，每一场都拍的美美的，根本不用滤镜，每一张都好喜欢，带上喜欢的衣服，拍一张美美的照片吧,,
GRO410080762,225,3,2020.08.08,鸣沙山月牙泉门票成人票,沙漠景色配上月牙泉，收110的门票感觉小贵了。,,
harukaTop8795,225,4,2020.08.10,鸣沙山月牙泉门票成人票,鸣沙山什么时候才能鸣呢，月牙泉真的是仙女的一滴眼泪吗。好多红裙子啊，汉服同这里更搭呢，想到哪就写到哪，前后思绪放飞，景区内物价确实有点贵，可以在外面买好了东西再进去,,
钱柜钱柜钱柜,225,3,2020.09.15,鸣沙山月牙泉门票成人票,风景秀丽，自然瑰宝，游玩设施根据个人情况掌握,,
PKr343996248,225,5,2020.08.11,鸣沙山月牙泉门票成人票,早上看日出不错，气温不冷不热，唯一不足是没有买的早餐，景区门口有两家早餐店，进去其中一家，十块钱一份，包子居然是酸的，换了个包子，小蔡现做，居然不用洗菜，莲花菜切好后用手抓了抓拌了拌就端出来了，可以说一口没吃，太恶心了。,,
半打卤鸡蛋,225,2,2020.09.04,鸣沙山月牙泉门票成人票,这个景区太会赚钱了。各种付费项目。骆驼，就是绕一圈，到山底就结束了，到头来还是自己爬山。感觉没啥意思。,,
smt820124874,225,4,2020.08.05,鸣沙山月牙泉门票成人票,除了直升机和滑翔机和骆驼，其他不要浪费钱在里面玩，太坑！想要摩托和吉普车就去露营，最后悔最遗憾的就是没有露营，时间错过加浪费！看这星空多美,,
匿名用户,225,1,2020.07.30,鸣沙山月牙泉门票成人票,这个景点太坑了，110就进个门，里面所有的项目都需要单独花钱，鸣沙山沙是很细，月牙湖也的确是月牙的形状，可是一路过来，我见到的沙漠和湖还少吗，观光车建议买单程，回来的时候坐，进去那段路2分钟都不到，但是滑沙确实很好玩，我儿子玩了两次，但是爬上去太累了,,
syllon,225,3,2020.07.08,鸣沙山月牙泉门票成人票, ,,
FSa834179354,225,5,2020.09.19,鸣沙山月牙泉门票成人票, ,,
xuxu091125,225,4,2020.09.20,鸣沙山月牙泉门票儿童票/学生票,好,,
Ees793862626,225,3,2020.09.21,鸣沙山月牙泉风景名胜区门票成人票,不知道还有这么一单，需要有好评加油,,
吃。解决好问题,225,5,2020.08.01,鸣沙山月牙泉门票成人票,美得不想话,,
xuxu091125,225,4,2020.09.20,鸣沙山月牙泉门票成人票, ,,
xuxu091125,225,4,2020.09.20,鸣沙山月牙泉门票老人票, ,,
匿名用户,225,2,2020.08.15,鸣沙山月牙泉门票成人票,大家进门时千万不要买滑沙板子了 根本用不成，还有去骑骆驼的时候他会让你把板子和铲子都扔了 说是会惊吓到骆驼，坑爹的我还没用的板子就归牵骆驼的人了 进到景区捡了一个板子滑着试根本用不了,,
KTy712645427,225,1,2020.09.17,鸣沙山月牙泉门票成人票,停车场保安服及差，，，，【环境】【交通】【项目】,,
KTy712645427,225,1,2020.09.17,鸣沙山月牙泉门票成人票,保安，太差，好像没给钱一样，【交通】【项目】,,
Terrance_lee,225,4,2020.07.16,鸣沙山月牙泉门票成人票,推荐去骑骆驼 一个小时上山下山四公里 就是有点颠 但是没试过还是要体验下的 可以爬到山顶看日落 风景很好,,
匿名用户,225,1,2020.07.29,鸣沙山门票+沙漠露营成人票,火锅几乎全素，汤底几乎盐水，啤酒是“纯生态”没听过的牌子，烧烤每人一串肉。从昨晚到今天中午，拉了三次肚子，要虚脱了。活动对于年轻人来说很尴尬，但所有的露营都差不多如此。建议年轻朋友来敦煌不要去露营，建议月牙山很早或者很晚去。,,
范羽轩0508,225,5,2020.05.24,鸣沙山月牙泉门票成人票,第一次看到如此美的景色，这么大的沙山和蓝天白云，有一队队的骆驼，还有最有名的月牙泉。孩子进去就撒欢了，各种摸爬滚打。滑沙来回做了三次，最后孩子都爬不上来了。。。为了看到月牙泉全景，必须要爬到沙山顶，沙子很松软，爬上去真是很费劲。走进深处的月牙泉，景色也是有着独特的美。,,
tkL470053741,225,3,2020.09.12,鸣沙山月牙泉门票成人票, ,,
DDd114294014,225,4,2020.08.15,鸣沙山月牙泉门票成人票,风景挺不错的，看身边过来玩的人都比较开心。,,
JzB703763278,225,5,2020.09.11,鸣沙山月牙泉门票儿童票/学生票,值得一去，带着家里人去的，景点一次购票可以玩两天，很满意！,,
eMX374071757,225,4,2020.09.17,鸣沙山月牙泉门票成人票,非常值得一游，大自然的神奇产物！,,
BBw819424508,225,2,2020.06.25,鸣沙山月牙泉门票成人票,鸣沙山的沙子还是比较细的，滑沙也可，月牙泉是真的神奇，想想历史上的丝绸之路，还是很震撼。但还是要吐槽一波，鸣沙山的门票为啥这么贵，里面的项目一个也不包含，就要收110的门票，emmm，总体上只能说体验一般般了。,,
吃冰激凌的企鹅,225,5,2020.09.09,鸣沙山月牙泉门票成人票,晚上的时候可以看看日落，另外爬到山顶再滑下来感觉特别嗨,,
kXQ174402224,225,4,2020.09.18,鸣沙山月牙泉门票成人票,可以,,
Tuk378408140,225,4,2020.08.24,鸣沙山门票+沙漠露营成人票,老板是东北人很热情～晚上的自助，露营，还有绝美的星空！,,
Ahcc9999,225,4,2020.07.29,鸣沙山月牙泉门票成人票,设施齐全，服务周到，总体满意。,,
旧情旧意,225,5,2020.05.13,鸣沙山月牙泉门票儿童票/学生票,看月牙泉有两种方式，一个是近距离平视，一种就是爬到鸣沙山上俯瞰全景这种沙泉共生，泉沙共存的独特地貌，被称为天下奇观，它是敦煌众多景区中的佼佼者，古往今来以沙漠奇观著称于世！近处看月牙泉就是一汪水，神奇就在它身处沙漠而千年不干而且不被沙子埋没顺着景区搭的软木梯往上爬可以省一部分力气，大概剩下10多米的地方全靠自己爬了，让你体验一下爬一步退三步的感觉。七点多夜幕降临了，这时候的月牙泉景区观景灯全亮了，找块空地坐下来欣赏它最美的时候，耳边传来田震演唱的月牙泉，太应景了建议朋友们一生一定要来一次的地方,,
皇帝混混,225,5,2020.09.08,鸣沙山月牙泉门票成人票,感受大漠豪情与沙漠湖水的柔情 肯定不后悔,,
腾讯悔我一生,225,5,2020.07.05,鸣沙山月牙泉门票成人票,国内最早一批景区，相关基础设施还有配套人员都挺好，也不像是苏州那边的景区那么管理混乱。,,
